Time,Latitude,Longitude,Altitude,Heading_Angle,Path_Angle,LOS_Angle_Lat,LOS_Angle_Lon,Command_Lat,Command_Lon
360,51.7356,-78.4919,17491.8,307.493,-0.554672,126.391,0.407304,2.21817,-0.0176618
361,51.7422,-78.5057,17480.1,307.599,-0.555515,126.408,0.407515,2.20669,-0.01767
362,51.7487,-78.5195,17468.5,307.704,-0.556359,126.425,0.407724,2.16069,-0.0175234
363,51.7553,-78.5332,17456.8,307.808,-0.557195,126.443,0.407935,2.18379,-0.0176859
364,51.7619,-78.5469,17445.1,307.912,-0.55804,126.46,0.408147,2.17244,-0.017694
365,51.7685,-78.5606,17433.4,308.016,-0.558885,126.477,0.408356,2.12628,-0.0175456
366,51.7752,-78.5743,17421.7,308.117,-0.559722,126.493,0.40857,2.08819,-0.0179267
367,51.7818,-78.5879,17410,308.217,-0.560578,126.511,0.408782,2.13835,-0.0177165
368,51.7885,-78.6016,17398.3,308.319,-0.561424,126.527,0.408991,2.09222,-0.0175658
369,51.7951,-78.6152,17386.5,308.419,-0.562263,126.544,0.409203,2.11574,-0.0177298
