Time,Latitude,Longitude,Altitude,Heading_Angle,Path_Angle,LOS_Angle_Lat,LOS_Angle_Lon,Command_Lat,Command_Lon
5096,44.0421,-68.2542,70000,257.694,0,0.839318,-0.595551,39.2,0
5097,44.0373,-68.2856,70000,258.558,0,0.869812,-0.5974,39.2,0
5098,44.0329,-68.3172,70000,259.422,0,0.901827,-0.599302,39.2,0
5099,44.0288,-68.3488,70000,260.286,0,0.934667,-0.601251,39.2,0
5100,44.0251,-68.3805,70000,261.149,0,0.968316,-0.603277,39.2,0
5101,44.0217,-68.4123,70000,262.013,0,1.00341,-0.60536,39.2,0
5102,44.0187,-68.4442,70000,262.877,0,1.03854,-0.607502,39.2,0
5103,44.016,-68.4761,70000,263.741,0,1.07573,-0.609722,39.2,0
5104,44.0136,-68.508,70000,264.605,0,1.11289,-0.612004,39.2,0
5105,44.0116,-68.54,70000,265.469,0,1.15136,-0.614356,39.2,0
5106,44.01,-68.5721,70000,266.333,0,1.19044,-0.616792,39.2,0
5107,44.0087,-68.6041,70000,267.196,0,1.23077,-0.619302,39.2,0
5108,44.0077,-68.6362,70000,268.06,0,1.27092,-0.621896,39.2,0
5109,44.0071,-68.6683,70000,268.924,0,1.31295,-0.624566,39.2,0
5110,44.0069,-68.7005,70000,269.788,0,1.35472,-0.627314,39.2,0
5111,44.007,-68.7326,70000,270.652,0,1.39761,-0.63016,39.2,0
5112,44.0074,-68.7647,70000,271.516,0,1.4409,-0.633099,39.2,0
5113,44.0082,-68.7968,70000,272.379,0,1.48521,-0.636116,39.2,0
5114,44.0093,-68.8289,70000,273.243,0,1.52985,-0.639249,39.2,0
5115,44.0108,-68.8609,70000,274.107,0,1.57547,-0.642467,39.2,0
5116,44.0126,-68.8929,70000,274.971,0,1.62064,-0.645803,39.2,0
5117,44.0148,-68.9249,70000,275.835,0,1.66741,-0.649215,39.2,0
5118,44.0173,-68.9569,70000,276.699,0,1.71363,-0.65274,39.2,0
5119,44.0202,-68.9887,70000,277.563,0,1.76067,-0.656355,39.2,0
5120,44.0234,-69.0206,70000,278.426,0,1.80854,-0.660085,39.2,0
5121,44.027,-69.0523,70000,279.29,0,1.85576,-0.663925,39.2,0
