Time,ID,latitude,longitude,altitude,xVelocity,yVelocity,zVelocity,,
1154,1,33.73403,27.28656,60550.3,-2386,3195,6.947,3987.614482,
1155,1,33.73799,27.23605,60530.5,-2385,3194,6.947,3986.214904,
1156,1,33.74194,27.18554,60510.6,-2384,3193,6.947,3984.815336,
1157,1,33.74589,27.13503,60490.7,-2383,3192,6.947,3983.415778,
1158,1,33.74985,27.08452,60470.8,-2383,3191,6.947,3982.614501,
1159,1,33.7538,27.03402,60451,-2382,3190,6.947,3981.214923,
1160,1,33.75775,26.98351,60431.1,-2381,3189,6.947,3979.815355,
1161,1,33.76171,26.933,60411.2,-2380,3188,6.947,3978.415798,
1162,1,33.76566,26.8825,60391.3,-2379,3186,6.946,3976.21494,
1163,1,33.76962,26.83199,60371.5,-2378,3185,6.946,3974.815373,
1164,1,33.77357,26.78149,60351.6,-2377,3184,6.946,3973.415816,
1165,1,33.77753,26.73099,60331.7,-2376,3183,6.945,3972.016268,
1166,1,33.78148,26.68048,60311.8,-2375,3182,6.945,3970.616732,
1167,1,33.78544,26.62998,60291.9,-2374,3181,6.944,3969.217205,
1168,1,33.78939,26.57948,60272.1,-2373,3180,6.943,3967.817688,
1169,1,33.79335,26.52898,60252.2,-2372,3179,6.942,3966.418182,
1170,1,33.7973,26.47848,60232.3,-2371,3178,6.941,3965.018686,
1171,1,33.80126,26.42798,60212.4,-2370,3176,6.941,3962.817707,
1172,1,33.80521,26.37748,60192.6,-2369,3175,6.94,3961.418201,
1173,1,33.80917,26.32698,60172.7,-2368,3174,6.938,3960.018704,
1174,1,33.81312,26.27648,60152.8,-2367,3173,6.937,3958.619219,
1175,1,33.81708,26.22598,60132.9,-2366,3172,6.936,3957.219745,
1176,1,33.82104,26.17548,60113.1,-2365,3171,6.935,3955.820281,
1177,1,33.82499,26.12499,60093.2,-2364,3170,6.933,3954.420826,
1178,1,33.82895,26.07449,60073.3,-2363,3169,6.932,3953.021383,
1179,1,33.83291,26.02399,60053.4,-2363,3167,6.93,3951.41823,
1180,1,33.83686,25.9735,60033.6,-2362,3166,6.929,3950.018736,
1181,1,33.84082,25.923,60013.7,-2361,3165,6.927,3948.61925,
1182,1,33.84478,25.87251,59993.8,-2360,3164,6.925,3947.219775,
1183,1,33.84873,25.82201,59973.9,-2359,3163,6.923,3945.820311,
1184,1,33.85269,25.77152,59954.1,-2358,3162,6.921,3944.420857,
1185,1,33.85665,25.72103,59934.2,-2357,3161,6.919,3943.021414,
1186,1,33.86061,25.67053,59914.3,-2356,3160,6.917,3941.621981,
1187,1,33.86457,25.62004,59894.4,-2355,3158,6.915,3939.420873,
1188,1,33.86852,25.56955,59874.6,-2354,3157,6.912,3938.021429,
1189,1,33.87248,25.51906,59854.7,-2353,3156,6.91,3936.621997,
1190,1,33.87644,25.46857,59834.8,-2352,3155,6.907,3935.222574,
1191,1,33.8804,25.41808,59814.9,-2351,3154,6.905,3933.823163,
1192,1,33.88436,25.36759,59795.1,-2350,3153,6.902,3932.423761,
1193,1,33.88832,25.3171,59775.2,-2350,3152,6.899,3931.622006,
1194,1,33.89227,25.26661,59755.3,-2349,3150,6.897,3929.420895,
1195,1,33.89623,25.21612,59735.4,-2348,3149,6.894,3928.021452,
1196,1,33.90019,25.16563,59715.6,-2347,3148,6.891,3926.62202,
1197,1,33.90415,25.11515,59695.7,-2346,3147,6.887,3925.222596,
1198,1,33.90811,25.06466,59675.8,-2345,3146,6.884,3923.823185,
1199,1,33.91207,25.01417,59655.9,-2344,3145,6.881,3922.423785,
1200,1,33.91603,24.96369,59636,-2343,3144,6.878,3921.024395,
1201,1,33.91999,24.9132,59616.2,-2342,3142,6.874,3918.823197,
1202,1,33.92395,24.86272,59596.3,-2341,3141,6.871,3917.423798,
1203,1,33.92791,24.81223,59576.4,-2340,3140,6.867,3916.024407,
1204,1,33.93187,24.76175,59556.5,-2339,3139,6.863,3914.625027,
1205,1,33.93583,24.71126,59536.7,-2339,3138,6.859,3913.823201,
1206,1,33.93979,24.66078,59516.8,-2338,3137,6.855,3912.4238,
1207,1,33.94375,24.6103,59496.9,-2337,3136,6.851,3911.02441,
1208,1,33.94771,24.55981,59477,-2336,3134,6.847,3908.823209,
1209,1,33.95167,24.50933,59457.2,-2335,3133,6.843,3907.423809,
1210,1,33.95563,24.45885,59437.3,-2334,3132,6.839,3906.02442,
1211,1,33.95959,24.40837,59417.4,-2333,3131,6.834,3904.62504,
1212,1,33.96355,24.35789,59397.5,-2332,3130,6.83,3903.225672,
1213,1,33.96751,24.3074,59377.7,-2331,3129,6.825,3901.826313,
1214,1,33.97148,24.25692,59357.8,-2330,3127,6.821,3899.625049,
1215,1,33.97544,24.20644,59337.9,-2330,3126,6.816,3898.823214,
1216,1,33.9794,24.15596,59318,-2329,3125,6.811,3897.423814,
1217,1,33.98336,24.10548,59298.2,-2328,3124,6.807,3896.024427,
1218,1,33.98732,24.05501,59278.3,-2327,3123,6.802,3894.625048,
1219,1,33.99128,24.00453,59258.4,-2326,3122,6.797,3893.22568,
1220,1,33.99524,23.95405,59238.5,-2325,3120,6.792,3891.024432,
1221,1,33.9992,23.90357,59218.7,-2324,3119,6.787,3889.625054,
1222,1,34.00317,23.85309,59198.8,-2323,3118,6.781,3888.225686,
1223,1,34.00713,23.80262,59178.9,-2323,3117,6.776,3887.423815,
1224,1,34.01109,23.75214,59159,-2322,3116,6.771,3886.024427,
1225,1,34.01505,23.70166,59139.2,-2321,3115,6.765,3884.625048,
1226,1,34.01901,23.65119,59119.3,-2320,3113,6.76,3882.423817,
1227,1,34.02298,23.60071,59099.4,-2319,3112,6.754,3881.024429,
1228,1,34.02694,23.55023,59079.5,-2318,3111,6.749,3879.625053,
1229,1,34.0309,23.49976,59059.7,-2317,3110,6.743,3878.225686,
1230,1,34.03486,23.44928,59039.8,-2316,3109,6.737,3876.826329,
1231,1,34.03882,23.39881,59019.9,-2315,3108,6.731,3875.426984,
1232,1,34.04279,23.34833,59000,-2315,3106,6.725,3873.823205,
1233,1,34.04675,23.29786,58980.2,-2314,3105,6.719,3872.423808,
1234,1,34.05071,23.24739,58960.3,-2313,3104,6.713,3871.024421,
1235,1,34.05467,23.19691,58940.4,-2312,3103,6.707,3869.625044,
1236,1,34.05863,23.14644,58920.5,-2311,3102,6.701,3868.225679,
1237,1,34.0626,23.09597,58900.6,-2310,3101,6.695,3866.826324,
1238,1,34.06656,23.04549,58880.8,-2309,3099,6.689,3864.625046,
1239,1,34.07052,22.99502,58860.9,-2309,3098,6.682,3863.823191,
1240,1,34.07448,22.94455,58841,-2308,3097,6.676,3862.423795,
1241,1,34.07844,22.89408,58821.1,-2307,3096,6.67,3861.024409,
1242,1,34.08241,22.8436,58801.3,-2306,3095,6.663,3859.625033,
1243,1,34.08637,22.79313,58781.4,-2305,3094,6.657,3858.225669,
1244,1,34.09033,22.74266,58761.5,-2304,3092,6.65,3856.024406,
1245,1,34.09429,22.69219,58741.6,-2303,3091,6.643,3854.625031,
1246,1,34.09825,22.64172,58721.8,-2303,3090,6.637,3853.823173,
1247,1,34.10222,22.59125,58701.9,-2302,3089,6.63,3852.423777,
1248,1,34.10618,22.54078,58682,-2301,3088,6.623,3851.024392,
1249,1,34.11014,22.49031,58662.1,-2300,3086,6.616,3848.823167,
1250,1,34.1141,22.43984,58642.3,-2299,3085,6.609,3847.423772,
1251,1,34.11807,22.38937,58622.4,-2298,3084,6.602,3846.024387,
1252,1,34.12203,22.3389,58602.5,-2297,3083,6.595,3844.625013,
1253,1,34.12599,22.28843,58582.6,-2297,3082,6.588,3843.823149,
1254,1,34.12995,22.23796,58562.8,-2296,3081,6.581,3842.423755,
1255,1,34.13391,22.18749,58542.9,-2295,3079,6.574,3840.222548,
1256,1,34.13787,22.13702,58523,-2294,3078,6.567,3838.823143,
1257,1,34.14184,22.08655,58503.1,-2293,3077,6.56,3837.42375,
1258,1,34.1458,22.03608,58483.3,-2292,3076,6.552,3836.024365,
1259,1,34.14976,21.98561,58463.4,-2292,3075,6.545,3835.222528,
1260,1,34.15372,21.93515,58443.5,-2291,3073,6.538,3833.02136,
1261,1,34.15768,21.88468,58423.6,-2290,3072,6.53,3831.621933,
1262,1,34.16164,21.83421,58403.8,-2289,3071,6.523,3830.22252,
1263,1,34.16561,21.78374,58383.9,-2288,3070,6.516,3828.823117,
1264,1,34.16957,21.73327,58364,-2287,3069,6.508,3827.423723,
1265,1,34.17353,21.68281,58344.1,-2286,3067,6.5,3825.22251,
1266,1,34.17749,21.63234,58324.3,-2286,3066,6.493,3824.420761,
1267,1,34.18145,21.58187,58304.4,-2285,3065,6.485,3823.021325,
1268,1,34.18541,21.5314,58284.5,-2284,3064,6.478,3821.621902,
1269,1,34.18937,21.48094,58264.6,-2283,3063,6.47,3820.222488,
1270,1,34.19333,21.43047,58244.8,-2282,3061,6.462,3818.021314,
1271,1,34.1973,21.38,58224.9,-2281,3060,6.454,3816.62189,
1272,1,34.20126,21.32954,58205,-2281,3059,6.447,3815.820169,
1273,1,34.20522,21.27907,58185.1,-2280,3058,6.439,3814.420724,
1274,1,34.20918,21.2286,58165.2,-2279,3057,6.431,3813.02129,
1275,1,34.21314,21.17813,58145.4,-2278,3055,6.423,3810.820155,
1276,1,34.2171,21.12767,58125.5,-2277,3054,6.415,3809.420711,
1277,1,34.22106,21.0772,58105.6,-2277,3053,6.407,3808.619048,
1278,1,34.22502,21.02673,58085.7,-2276,3052,6.399,3807.219582,
1279,1,34.22898,20.97627,58065.9,-2275,3051,6.391,3805.820128,
1280,1,34.23294,20.9258,58046,-2274,3049,6.383,3803.619032,
1281,1,34.2369,20.87534,58026.1,-2273,3048,6.375,3802.219568,
1282,1,34.24086,20.82487,58006.2,-2272,3047,6.367,3800.820114,
1283,1,34.24482,20.7744,57986.4,-2272,3046,6.359,3800.018478,
1284,1,34.24878,20.72394,57966.5,-2271,3045,6.351,3798.619004,
1285,1,34.25274,20.67347,57946.6,-2270,3043,6.343,3796.417948,
1286,1,34.2567,20.623,57926.7,-2269,3042,6.335,3795.018463,
1287,1,34.26065,20.57254,57906.9,-2268,3041,6.327,3793.618989,
1288,1,34.26461,20.52207,57887,-2267,3040,6.319,3792.219526,
1289,1,34.26857,20.47161,57867.1,-2267,3039,6.31,3791.417916,
1290,1,34.27253,20.42114,57847.2,-2266,3037,6.302,3789.2169,
1291,1,34.27649,20.37067,57827.4,-2265,3036,6.294,3787.817395,
1292,1,34.28045,20.32021,57807.5,-2264,3035,6.286,3786.4179,
1293,1,34.28441,20.26974,57787.6,-2263,3034,6.278,3785.018417,
1294,1,34.28836,20.21927,57767.7,-2263,3033,6.269,3784.216868,
1295,1,34.29232,20.16881,57747.9,-2262,3031,6.261,3782.015891,
1296,1,34.29628,20.11834,57728,-2261,3030,6.253,3780.616365,
1297,1,34.30024,20.06788,57708.1,-2260,3029,6.244,3779.216848,
1298,1,34.30419,20.01741,57688.2,-2259,3028,6.236,3777.817344,
1299,1,34.30815,19.96694,57668.4,-2258,3027,6.228,3776.417851,
1300,1,34.31211,19.91648,57648.5,-2258,3025,6.219,3774.814919,
1301,1,34.31606,19.86601,57628.6,-2257,3024,6.211,3773.415373,
1302,1,34.32002,19.81554,57608.7,-2256,3023,6.203,3772.015837,
1303,1,34.32398,19.76508,57588.9,-2255,3022,6.194,3770.616311,
1304,1,34.32793,19.71461,57569,-2254,3020,6.186,3768.415352,
1305,1,34.33189,19.66414,57549.1,-2254,3019,6.178,3767.613989,
1306,1,34.33585,19.61368,57529.2,-2253,3018,6.169,3766.21442,
1307,1,34.3398,19.56321,57509.4,-2252,3017,6.161,3764.814864,
1308,1,34.34376,19.51274,57489.5,-2251,3016,6.153,3763.415318,
1309,1,34.34771,19.46228,57469.6,-2250,3014,6.144,3761.214398,
1310,1,34.35167,19.41181,57449.7,-2250,3013,6.136,3760.413096,
1311,1,34.35562,19.36134,57429.8,-2249,3012,6.127,3759.013506,
1312,1,34.35958,19.31088,57410,-2248,3011,6.119,3757.613929,
1313,1,34.36353,19.26041,57390.1,-2247,3010,6.111,3756.214363,
1314,1,34.36749,19.20994,57370.2,-2246,3008,6.102,3754.013484,
1315,1,34.37144,19.15947,57350.3,-2246,3007,6.094,3753.212242,
1316,1,34.37539,19.109,57330.5,-2245,3006,6.086,3751.812634,
1317,1,34.37935,19.05854,57310.6,-2244,3005,6.077,3750.413035,
1318,1,34.3833,19.00807,57290.7,-2243,3003,6.069,3748.212218,
1319,1,34.38725,18.9576,57270.8,-2242,3002,6.06,3746.812609,
1320,1,34.39121,18.90713,57251,-2242,3001,6.052,3746.011429,
1321,1,34.39516,18.85666,57231.1,-2241,3000,6.044,3744.6118,
1322,1,34.39911,18.8062,57211.2,-2240,2999,6.035,3743.21218,
1323,1,34.40306,18.75573,57191.3,-2239,2997,6.027,3741.011404,
1324,1,34.40702,18.70526,57171.5,-2238,2996,6.019,3739.611775,
1325,1,34.41097,18.65479,57151.6,-2238,2995,6.011,3738.810657,
1326,1,34.41492,18.60432,57131.7,-2237,2994,6.002,3737.411005,
1327,1,34.41887,18.55385,57111.8,-2236,2993,5.994,3736.011366,
1328,1,34.42282,18.50338,57092,-2235,2991,5.986,3733.810632,
1329,1,34.42677,18.45291,57072.1,-2234,2990,5.977,3732.41098,
1330,1,34.43072,18.40244,57052.2,-2234,2989,5.969,3731.609925,
1331,1,34.43467,18.35197,57032.3,-2233,2988,5.961,3730.210253,
1332,1,34.43862,18.3015,57012.5,-2232,2986,5.953,3728.009581,
1333,1,34.44257,18.25103,56992.6,-2231,2985,5.945,3726.609899,
1334,1,34.44652,18.20056,56972.7,-2230,2984,5.936,3725.210227,
1335,1,34.45047,18.15009,56952.8,-2230,2983,5.928,3724.409234,
1336,1,34.45442,18.09962,56933,-2229,2982,5.92,3723.009542,
1337,1,34.45837,18.04914,56913.1,-2228,2980,5.912,3720.808911,
1338,1,34.46231,17.99867,56893.2,-2227,2979,5.904,3719.409208,
1339,1,34.46626,17.9482,56873.3,-2226,2978,5.896,3718.009516,
1340,1,34.47021,17.89773,56853.5,-2226,2977,5.888,3717.208586,
1341,1,34.47416,17.84726,56833.6,-2225,2975,5.88,3715.008018,
1342,1,34.4781,17.79678,56813.7,-2224,2974,5.872,3713.608283,
1343,1,34.48205,17.74631,56793.8,-2223,2973,5.864,3712.208559,
1344,1,34.486,17.69584,56774,-2222,2972,5.856,3710.808846,
1345,1,34.48994,17.64536,56754.1,-2222,2971,5.848,3710.007978,
1346,1,34.49389,17.59489,56734.2,-2221,2969,5.84,3707.807453,
1347,1,34.49783,17.54442,56714.3,-2220,2968,5.832,3706.407696,
1348,1,34.50178,17.49394,56694.4,-2219,2967,5.824,3705.007951,
1349,1,34.50572,17.44347,56674.6,-2219,2966,5.816,3704.207179,
1350,1,34.50967,17.39299,56654.7,-2218,2964,5.808,3702.006717,
1351,1,34.51361,17.34252,56634.8,-2217,2963,5.8,3700.606929,
1352,1,34.51756,17.29204,56614.9,-2216,2962,5.793,3699.207153,
1353,1,34.5215,17.24156,56595.1,-2215,2961,5.785,3697.807386,
1354,1,34.52544,17.19109,56575.2,-2215,2959,5.777,3696.206078,
1355,1,34.52939,17.14061,56555.3,-2214,2958,5.77,3694.806259,
1356,1,34.53333,17.09014,56535.4,-2213,2957,5.762,3693.406449,
1357,1,34.53727,17.03966,56515.6,-2212,2956,5.754,3692.006651,
1358,1,34.54121,16.98918,56495.7,-2211,2955,5.747,3690.606864,
1359,1,34.54515,16.9387,56475.8,-2211,2953,5.739,3689.005684,
1360,1,34.54909,16.88822,56455.9,-2210,2952,5.732,3687.605843,
1361,1,34.55303,16.83775,56436.1,-2209,2951,5.724,3686.206012,
1362,1,34.55698,16.78727,56416.2,-2208,2950,5.717,3684.806194,
1363,1,34.56092,16.73679,56396.3,-2207,2948,5.71,3682.605817,
1364,1,34.56485,16.68631,56376.4,-2207,2947,5.702,3681.805333,
1365,1,34.56879,16.63583,56356.6,-2206,2946,5.695,3680.405471,
1366,1,34.57273,16.58535,56336.7,-2205,2945,5.688,3679.00562,
1367,1,34.57667,16.53487,56316.8,-2204,2944,5.68,3677.605779,
1368,1,34.58061,16.48439,56296.9,-2204,2942,5.673,3676.004922,
1369,1,34.58455,16.43391,56277.1,-2203,2941,5.666,3674.605027,
1370,1,34.58848,16.38342,56257.2,-2202,2940,5.659,3673.205143,
1371,1,34.59242,16.33294,56237.3,-2201,2939,5.652,3671.805271,
1372,1,34.59636,16.28246,56217.4,-2200,2937,5.645,3669.605001,
1373,1,34.60029,16.23198,56197.6,-2200,2936,5.638,3668.804681,
1374,1,34.60423,16.18149,56177.7,-2199,2935,5.631,3667.404765,
1375,1,34.60816,16.13101,56157.8,-2198,2934,5.624,3666.004859,
1376,1,34.6121,16.08052,56137.9,-2197,2932,5.617,3663.804655,
1377,1,34.61603,16.03004,56118.1,-2196,2931,5.611,3662.404741,
1378,1,34.61997,15.97955,56098.2,-2196,2930,5.604,3661.604485,
1379,1,34.6239,15.92907,56078.3,-2195,2929,5.597,3660.204547,
1380,1,34.62784,15.87858,56058.4,-2194,2928,5.59,3658.80462,
1381,1,34.63177,15.8281,56038.6,-2193,2926,5.584,3656.604461,
1382,1,34.6357,15.77761,56018.7,-2192,2925,5.577,3655.204523,
1383,1,34.63963,15.72712,55998.8,-2192,2924,5.571,3654.404334,
1384,1,34.64356,15.67664,55978.9,-2191,2923,5.564,3653.004374,
1385,1,34.6475,15.62615,55959.1,-2190,2921,5.558,3650.80428,
1386,1,34.65143,15.57566,55939.2,-2189,2920,5.552,3649.404311,
1387,1,34.65536,15.52517,55919.3,-2189,2919,5.545,3648.604219,
1388,1,34.65929,15.47468,55899.4,-2188,2918,5.539,3647.204228,
1389,1,34.66322,15.42419,55879.5,-2187,2917,5.533,3645.804248,
1390,1,34.66714,15.3737,55859.7,-2186,2915,5.527,3643.604197,
1391,1,34.67107,15.32321,55839.8,-2185,2914,5.521,3642.204206,
1392,1,34.675,15.27272,55819.9,-2185,2913,5.515,3641.404182,
1393,1,34.67893,15.22222,55800,-2184,2912,5.509,3640.004169,
1394,1,34.68286,15.17173,55780.2,-2183,2910,5.503,3637.804184,
1395,1,34.68678,15.12124,55760.3,-2182,2909,5.497,3636.40416,
1396,1,34.69071,15.07074,55740.4,-2181,2908,5.492,3635.004149,
1397,1,34.69463,15.02025,55720.5,-2181,2907,5.486,3634.20419,
1398,1,34.69856,14.96976,55700.7,-2180,2905,5.48,3632.004272,
1399,1,34.70248,14.91926,55680.8,-2179,2904,5.475,3630.604216,
1400,1,34.70641,14.86876,55660.9,-2178,2903,5.469,3629.20417,
1401,1,34.71033,14.81827,55641,-2178,2902,5.464,3628.404313,
1402,1,34.71426,14.76777,55621.2,-2177,2901,5.458,3627.004245,
1403,1,34.71818,14.71727,55601.3,-2176,2899,5.453,3624.804372,
1404,1,34.7221,14.66678,55581.4,-2175,2898,5.448,3623.404294,
1405,1,34.72602,14.61628,55561.5,-2174,2897,5.443,3622.004228,
1406,1,34.72994,14.56578,55541.7,-2174,2896,5.437,3621.204435,
1407,1,34.73387,14.51528,55521.8,-2173,2894,5.432,3619.004629,
1408,1,34.73779,14.46478,55501.9,-2172,2893,5.427,3617.604519,
1409,1,34.74171,14.41428,55482,-2171,2892,5.422,3616.204419,
1410,1,34.74563,14.36378,55462.2,-2170,2891,5.418,3614.804331,
1411,1,34.74954,14.31327,55442.3,-2170,2889,5.413,3613.20499,
1412,1,34.75346,14.26277,55422.4,-2169,2888,5.408,3611.804846,
1413,1,34.75738,14.21227,55402.5,-2168,2887,5.403,3610.404713,
1414,1,34.7613,14.16176,55382.7,-2167,2886,5.399,3609.004593,
1415,1,34.76521,14.11126,55362.8,-2166,2885,5.394,3607.604482,
1416,1,34.76913,14.06076,55342.9,-2166,2883,5.39,3606.005276,
1417,1,34.77305,14.01025,55323,-2165,2882,5.386,3604.605111,
1418,1,34.77696,13.95974,55303.2,-2164,2881,5.381,3603.204956,
1419,1,34.78088,13.90924,55283.3,-2163,2880,5.377,3601.804813,
1420,1,34.78479,13.85873,55263.4,-2162,2878,5.373,3599.605099,
1421,1,34.7887,13.80822,55243.5,-2162,2877,5.369,3598.805611,
1422,1,34.79262,13.75771,55223.7,-2161,2876,5.365,3597.405424,
1423,1,34.79653,13.7072,55203.8,-2160,2875,5.361,3596.005248,
1424,1,34.80044,13.65669,55183.9,-2159,2873,5.357,3593.805601,
1425,1,34.80435,13.60618,55164,-2159,2872,5.354,3593.006216,
1426,1,34.80826,13.55567,55144.1,-2158,2871,5.35,3591.605995,
1427,1,34.81217,13.50516,55124.3,-2157,2870,5.346,3590.205785,
1428,1,34.81608,13.45465,55104.4,-2156,2869,5.343,3588.805588,
1429,1,34.81999,13.40413,55084.5,-2155,2867,5.34,3586.605988,
1430,1,34.8239,13.35362,55064.6,-2155,2866,5.336,3585.80667,
1431,1,34.82781,13.3031,55044.8,-2154,2865,5.333,3584.406428,
1432,1,34.83172,13.25259,55024.9,-2153,2864,5.33,3583.006197,
1433,1,34.83563,13.20207,55005,-2152,2862,5.327,3580.806666,
1434,1,34.83953,13.15155,54985.1,-2151,2861,5.324,3579.406424,
1435,1,34.84344,13.10104,54965.3,-2151,2860,5.321,3578.607175,
1436,1,34.84734,13.05052,54945.4,-2150,2859,5.318,3577.206911,
1437,1,34.85125,13,54925.5,-2149,2858,5.315,3575.806657,
1438,1,34.85515,12.94948,54905.6,-2148,2856,5.313,3573.607173,
1439,1,34.85905,12.89896,54885.8,-2147,2855,5.31,3572.206908,
1440,1,34.86296,12.84844,54865.9,-2147,2854,5.308,3571.40773,
1441,1,34.86686,12.79792,54846,-2146,2853,5.305,3570.007443,
1442,1,34.87076,12.74739,54826.1,-2145,2851,5.303,3567.808028,
1443,1,34.87466,12.69687,54806.3,-2144,2850,5.301,3566.407731,
1444,1,34.87856,12.64635,54786.4,-2143,2849,5.299,3565.007445,
1445,1,34.88246,12.59582,54766.5,-2143,2848,5.297,3564.208335,
1446,1,34.88636,12.54529,54746.6,-2142,2847,5.295,3562.808027,
1447,1,34.89026,12.49477,54726.8,-2141,2845,5.293,3560.608658,
1448,1,34.89416,12.44424,54706.9,-2140,2844,5.291,3559.208338,
1449,1,34.89806,12.39371,54687,-2139,2843,5.289,3557.808029,
1450,1,34.90195,12.34318,54667.1,-2139,2842,5.288,3557.008991,
1451,1,34.90585,12.29265,54647.3,-2138,2840,5.286,3554.809691,
1452,1,34.90974,12.24212,54627.4,-2137,2839,5.285,3553.409339,
1453,1,34.91364,12.19159,54607.5,-2136,2838,5.284,3552.008998,
1454,1,34.91753,12.14106,54587.6,-2135,2837,5.283,3550.608668,
1455,1,34.92143,12.09053,54567.8,-2135,2836,5.281,3549.809698,
1456,1,34.92532,12.03999,54547.9,-2134,2834,5.28,3547.610446,
1457,1,34.92921,11.98946,54528,-2133,2833,5.279,3546.210071,
1458,1,34.9331,11.93893,54508.1,-2132,2832,5.279,3544.809708,
1459,1,34.937,11.88839,54488.3,-2131,2831,5.278,3543.409355,
1460,1,34.94089,11.83785,54468.4,-2130,2829,5.277,3541.210082,
1461,1,34.94478,11.78732,54448.5,-2130,2828,5.277,3540.411254,
1462,1,34.94867,11.73678,54428.6,-2129,2827,5.276,3539.010856,
1463,1,34.95256,11.68624,54408.7,-2128,2826,5.276,3537.61047,
1464,1,34.95644,11.6357,54388.9,-2127,2825,5.275,3536.210094,
1465,1,34.96033,11.58516,54369,-2126,2823,5.275,3534.010869,
1466,1,34.96422,11.53462,54349.1,-2126,2822,5.275,3533.212112,
1467,1,34.96811,11.48408,54329.2,-2125,2821,5.275,3531.811692,
1468,1,34.97199,11.43354,54309.4,-2124,2820,5.275,3530.411283,
1469,1,34.97588,11.383,54289.5,-2123,2818,5.275,3528.212129,
1470,1,34.97976,11.33246,54269.6,-2122,2817,5.275,3526.811708,
1471,1,34.98365,11.28191,54249.7,-2122,2816,5.275,3526.013021,
1472,1,34.98753,11.23137,54229.9,-2121,2815,5.275,3524.612578,
1473,1,34.99142,11.18082,54210,-2120,2814,5.276,3523.212147,
1474,1,34.9953,11.13028,54190.1,-2119,2812,5.276,3521.013041,
1475,1,34.99918,11.07973,54170.2,-2118,2811,5.276,3519.612597,
1476,1,35.00306,11.02919,54150.4,-2118,2810,5.277,3518.813983,
1477,1,35.00695,10.97864,54130.5,-2117,2809,5.278,3517.413518,
1478,1,35.01083,10.92809,54110.6,-2116,2807,5.278,3515.214482,
1479,1,35.01471,10.87755,54090.7,-2115,2806,5.279,3513.814006,
1480,1,35.01859,10.827,54070.9,-2114,2805,5.28,3512.41354,
1481,1,35.02247,10.77645,54051,-2113,2804,5.281,3511.013086,
1482,1,35.02635,10.7259,54031.1,-2113,2803,5.282,3510.214509,
1483,1,35.03023,10.67535,54011.2,-2112,2801,5.283,3508.015523,
1484,1,35.0341,10.6248,53991.4,-2111,2800,5.284,3506.615023,
1485,1,35.03798,10.57425,53971.5,-2110,2799,5.285,3505.214534,
1486,1,35.04186,10.5237,53951.6,-2109,2798,5.286,3503.814056,
1487,1,35.04574,10.47314,53931.7,-2108,2797,5.287,3502.41359,
1488,1,35.04961,10.42259,53911.9,-2108,2795,5.289,3500.816615,
1489,1,35.05349,10.37204,53892,-2107,2794,5.29,3499.416092,
1490,1,35.05736,10.32149,53872.1,-2106,2793,5.291,3498.01558,
1491,1,35.06124,10.27093,53852.2,-2105,2792,5.293,3496.61508,
1492,1,35.06511,10.22038,53832.4,-2104,2790,5.294,3494.416121,
1493,1,35.06899,10.16982,53812.5,-2104,2789,5.296,3493.617759,
1494,1,35.07286,10.11927,53792.6,-2103,2788,5.298,3492.217214,
1495,1,35.07674,10.06871,53772.7,-2102,2787,5.299,3490.816678,
1496,1,35.08061,10.01816,53752.9,-2101,2786,5.301,3489.416155,
1497,1,35.08448,9.9676,53733,-2100,2784,5.303,3487.217246,
1498,1,35.08835,9.91704,53713.1,-2099,2783,5.305,3485.816711,
1499,1,35.09223,9.86649,53693.2,-2099,2782,5.307,3485.018388,
1500,1,35.0961,9.81593,53673.3,-2098,2781,5.308,3483.617828,
1501,1,35.09997,9.76537,53653.5,-2097,2780,5.31,3482.217282,
1502,1,35.10384,9.71481,53633.6,-2096,2778,5.313,3480.018424,
1503,1,35.10771,9.66425,53613.7,-2095,2777,5.315,3478.617865,
1504,1,35.11158,9.6137,53593.8,-2094,2776,5.317,3477.217317,
