Time,F_1_Latitude,F_1_Longitude,F_2_Latitude,F_2_Longitude
935,51.7944,-64.1942,51.7941,-64.1938,51.7944,-64.1943,51.7941,-64.1938
936,51.8323,-64.2126,51.832,-64.2121,51.8323,-64.2126,51.832,-64.2122
937,51.8702,-64.2309,51.8698,-64.2304,51.8702,-64.231,51.8698,-64.2305
938,51.908,-64.2492,51.9077,-64.2487,51.908,-64.2492,51.9077,-64.2487
939,51.946,-64.2673,51.9456,-64.2668,51.946,-64.2673,51.9456,-64.2669
940,51.9839,-64.2854,51.9836,-64.2849,51.9839,-64.2854,51.9836,-64.2849
941,52.0218,-64.3034,52.0215,-64.3029,52.0218,-64.3034,52.0215,-64.3029
942,52.0598,-64.3213,52.0595,-64.3208,52.0598,-64.3213,52.0595,-64.3208
943,52.0978,-64.3391,52.0974,-64.3386,52.0978,-64.3391,52.0974,-64.3387
944,52.1357,-64.3569,52.1354,-64.3564,52.1357,-64.3569,52.1354,-64.3564
945,52.1738,-64.3745,52.1734,-64.374,52.1738,-64.3746,52.1734,-64.3741
946,52.2118,-64.3921,52.2115,-64.3916,52.2118,-64.3921,52.2115,-64.3917
947,52.2498,-64.4096,52.2495,-64.4091,52.2498,-64.4096,52.2495,-64.4092
948,52.2879,-64.427,52.2876,-64.4266,52.2879,-64.4271,52.2876,-64.4266
949,52.326,-64.4444,52.3257,-64.4439,52.326,-64.4444,52.3257,-64.4439
950,52.3641,-64.4616,52.3638,-64.4611,52.3641,-64.4616,52.3638,-64.4612
951,52.4022,-64.4788,52.4019,-64.4783,52.4022,-64.4788,52.4019,-64.4783
952,52.4403,-64.4959,52.44,-64.4954,52.4403,-64.4959,52.44,-64.4954
953,52.4784,-64.5129,52.4781,-64.5124,52.4784,-64.5129,52.4781,-64.5124
954,52.5166,-64.5298,52.5163,-64.5293,52.5166,-64.5298,52.5163,-64.5293
955,52.5548,-64.5466,52.5545,-64.5461,52.5548,-64.5467,52.5545,-64.5462
956,52.593,-64.5634,52.5927,-64.5629,52.593,-64.5634,52.5927,-64.5629
957,52.6312,-64.58,52.6309,-64.5796,52.6312,-64.5801,52.6309,-64.5796
958,52.6694,-64.5966,52.6691,-64.5961,52.6694,-64.5966,52.6691,-64.5962
959,52.7077,-64.6131,52.7073,-64.6126,52.7077,-64.6131,52.7073,-64.6126
960,52.7459,-64.6295,52.7456,-64.629,52.7459,-64.6295,52.7456,-64.629
961,52.7842,-64.6458,52.7839,-64.6453,52.7842,-64.6458,52.7839,-64.6454
