Time,Latitude,Longitude,Altitude,Heading_Angle,Path_Angle,LOS_Angle_Lat,LOS_Angle_Lon,Command_Lat,Command_Lon
5023,45.3348,-66.2461,70000,195.896,0,1.10689,-0.57219,39.2,0
5024,45.3126,-66.2554,70000,196.759,0,0.975561,-0.572007,39.2,0
5025,45.2905,-66.2651,70000,197.623,0,0.8482,-0.57184,39.2,0
5026,45.2686,-66.2752,70000,198.487,0,0.724092,-0.571682,39.2,0
5027,45.2467,-66.2859,70000,199.351,0,0.60321,-0.571531,39.2,0
5028,45.225,-66.297,70000,200.215,0,0.485516,-0.57138,39.2,0
5029,45.2034,-66.3086,70000,201.079,0,0.371665,-0.571249,39.2,0
5030,45.1819,-66.3206,70000,201.942,0,0.260289,-0.571128,39.2,0
5031,45.1605,-66.333,70000,202.806,0,0.152683,-0.571028,39.2,0
5032,45.1393,-66.346,70000,203.67,0,0.0488155,-0.570941,39.2,0
5033,45.1182,-66.3593,70000,204.534,0,359.947,-0.570856,39.2,0
5034,45.0972,-66.3732,70000,205.398,0,359.849,-0.570784,39.2,0
5035,45.0764,-66.3874,70000,206.262,0,359.754,-0.570726,39.2,0
5036,45.0558,-66.4021,70000,207.125,0,359.662,-0.570702,39.2,0
5037,45.0353,-66.4172,70000,207.989,0,359.573,-0.570673,39.2,0
5038,45.015,-66.4328,70000,208.853,0,359.488,-0.57068,39.2,0
5039,44.9949,-66.4488,70000,209.717,0,359.404,-0.570694,39.2,0
5040,44.9749,-66.4652,70000,210.581,0,359.325,-0.570714,39.2,0
5041,44.9551,-66.482,70000,211.445,0,359.247,-0.570771,39.2,0
5042,44.9355,-66.4992,70000,212.309,0,359.173,-0.570846,39.2,0
5043,44.916,-66.5169,70000,213.172,0,359.102,-0.570931,39.2,0
5044,44.8968,-66.5349,70000,214.036,0,359.034,-0.571043,39.2,0
5045,44.8777,-66.5534,70000,214.9,0,358.968,-0.571175,39.2,0
5046,44.8589,-66.5722,70000,215.764,0,358.904,-0.571328,39.2,0
5047,44.8402,-66.5915,70000,216.628,0,358.845,-0.571501,39.2,0
5048,44.8218,-66.6111,70000,217.492,0,358.786,-0.571686,39.2,0
5049,44.8036,-66.6311,70000,218.355,0,358.732,-0.571921,39.2,0
5050,44.7856,-66.6515,70000,219.219,0,358.679,-0.572159,39.2,0
5051,44.7678,-66.6723,70000,220.083,0,358.629,-0.572431,39.2,0
5052,44.7502,-66.6934,70000,220.947,0,358.581,-0.572715,39.2,0
5053,44.7329,-66.7149,70000,221.811,0,358.536,-0.573033,39.2,0
5054,44.7158,-66.7368,70000,222.675,0,358.493,-0.573384,39.2,0
5055,44.6989,-66.759,70000,223.539,0,358.453,-0.573741,39.2,0
5056,44.6823,-66.7816,70000,224.402,0,358.415,-0.574142,39.2,0
5057,44.6659,-66.8045,70000,225.266,0,358.38,-0.57457,39.2,0
5058,44.6498,-66.8277,70000,226.13,0,358.346,-0.575023,39.2,0
5059,44.6339,-66.8513,70000,226.994,0,358.315,-0.575503,39.2,0
5060,44.6183,-66.8752,70000,227.858,0,358.286,-0.57601,39.2,0
5061,44.6029,-66.8994,70000,228.722,0,358.259,-0.576556,39.2,0
5062,44.5878,-66.924,70000,229.585,0,358.235,-0.577119,39.2,0
5063,44.5729,-66.9488,70000,230.449,0,358.212,-0.57772,39.2,0
5064,44.5584,-66.974,70000,231.313,0,358.192,-0.578351,39.2,0
5065,44.5441,-66.9994,70000,232.177,0,358.173,-0.579011,39.2,0
5066,44.53,-67.0252,70000,233.041,0,358.156,-0.579711,39.2,0
5067,44.5163,-67.0512,70000,233.905,0,358.142,-0.580442,39.2,0
5068,44.5028,-67.0776,70000,234.768,0,358.129,-0.581193,39.2,0
5069,44.4896,-67.1041,70000,235.632,0,358.118,-0.581987,39.2,0
5070,44.4767,-67.131,70000,236.496,0,358.109,-0.582813,39.2,0
5071,44.4641,-67.1581,70000,237.36,0,358.102,-0.583681,39.2,0
5072,44.4518,-67.1855,70000,238.224,0,358.096,-0.584582,39.2,0
5073,44.4398,-67.2132,70000,239.088,0,358.093,-0.585517,39.2,0
5074,44.4281,-67.241,70000,239.952,0,358.091,-0.586486,39.2,0
5075,44.4167,-67.2692,70000,240.815,0,358.09,-0.587501,39.2,0
5076,44.4055,-67.2975,70000,241.679,0,358.092,-0.58855,39.2,0
5077,44.3947,-67.3261,70000,242.543,0,358.094,-0.589634,39.2,0
5078,44.3842,-67.3549,70000,243.407,0,358.098,-0.590766,39.2,0
5079,44.374,-67.3839,70000,244.271,0,358.104,-0.591934,39.2,0
5080,44.3642,-67.4131,70000,245.135,0,358.111,-0.59314,39.2,0
5081,44.3546,-67.4426,70000,245.998,0,358.12,-0.594404,39.2,0
5082,44.3454,-67.4722,70000,246.862,0,358.13,-0.595698,39.2,0
5083,44.3365,-67.502,70000,247.726,0,358.142,-0.59704,39.2,0
5084,44.3279,-67.5319,70000,248.59,0,358.154,-0.598422,39.2,0
5085,44.3196,-67.5621,70000,249.454,0,358.168,-0.599846,39.2,0
5086,44.3117,-67.5924,70000,250.318,0,358.184,-0.60132,39.2,0
5087,44.304,-67.6229,70000,251.182,0,358.2,-0.602837,39.2,0
5088,44.2968,-67.6535,70000,252.045,0,358.218,-0.604417,39.2,0
5089,44.2898,-67.6843,70000,252.909,0,358.237,-0.606029,39.2,0
5090,44.2832,-67.7152,70000,253.773,0,358.257,-0.607697,39.2,0
5091,44.2769,-67.7463,70000,254.637,0,358.278,-0.609409,39.2,0
5092,44.2709,-67.7774,70000,255.501,0,358.3,-0.611177,39.2,0
5093,44.2653,-67.8087,70000,256.365,0,358.323,-0.613002,39.2,0
5094,44.26,-67.8402,70000,257.228,0,358.347,-0.614875,39.2,0
5095,44.2551,-67.8717,70000,258.092,0,358.372,-0.616805,39.2,0
5096,44.2505,-67.9033,70000,258.956,0,358.398,-0.618784,39.2,0
5097,44.2463,-67.935,70000,259.82,0,358.424,-0.620835,39.2,0
5098,44.2423,-67.9668,70000,260.684,0,358.452,-0.622945,39.2,0
5099,44.2388,-67.9986,70000,261.548,0,358.481,-0.625107,39.2,0
5100,44.2355,-68.0305,70000,262.411,0,358.51,-0.627353,39.2,0
